2.999999999999999889e-01 4.000000000000000222e-01 5.000000000000000000e-01 5.999999999999999778e-01 6.999999999999999556e-01 8.000000000000000444e-01 9.000000000000000222e-01 1.000000000000000000e+00 1.100000000000000089e+00 1.199999999999999956e+00 1.300000000000000044e+00 1.399999999999999911e+00 1.500000000000000000e+00 1.600000000000000089e+00 1.699999999999999956e+00 1.800000000000000044e+00 1.899999999999999911e+00 2.000000000000000000e+00 2.500000000000000000e+00 3.000000000000000000e+00 3.500000000000000000e+00 4.000000000000000000e+00 4.500000000000000000e+00 5.000000000000000000e+00 5.500000000000000000e+00 6.000000000000000000e+00 6.500000000000000000e+00 7.000000000000000000e+00 7.500000000000000000e+00 8.000000000000000000e+00 8.500000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01
9.500026090879152285e-01 9.667235091733558106e-01 9.700003075562180221e-01 9.750311670903494266e-01 9.977493184372945301e-01 1.011867186029668852e+00 1.035204518888952707e+00 1.000468475224602249e+00 1.082585432205541709e+00 1.107648787499780019e+00 1.144327756441314570e+00 1.189093962713101416e+00 1.216870758542996311e+00 1.237007260971283218e+00 1.213287218471018392e+00 1.149616580394349663e+00 1.079981072361921868e+00 1.006668736589178881e+00 7.150099629045043592e-01 5.314023169356323351e-01 4.080941331223987834e-01 3.151990541635857346e-01 2.600464975585056182e-01 2.067294553397774626e-01 1.708412291561204610e-01 1.451052248447500526e-01 1.234652013457989694e-01 1.090388005350220735e-01 9.724955453361304458e-02 8.126012833512478994e-02 7.184403096273044020e-02 6.451757266287484749e-02 5.269221528365574531e-02
