2.999999999999999889e-01 4.000000000000000222e-01 5.000000000000000000e-01 6.000000000000000888e-01 7.000000000000000666e-01 8.000000000000000444e-01 9.000000000000000222e-01 1.000000000000000000e+00 1.100000000000000089e+00 1.199999999999999956e+00 1.300000000000000044e+00 1.399999999999999911e+00 1.500000000000000000e+00 1.600000000000000089e+00 1.699999999999999956e+00 1.800000000000000044e+00 1.899999999999999911e+00 2.000000000000000000e+00 2.500000000000000000e+00 3.000000000000000000e+00 3.500000000000000000e+00 4.000000000000000000e+00 4.500000000000000000e+00 5.000000000000000000e+00 5.500000000000000000e+00 6.000000000000000000e+00 6.500000000000000000e+00 7.000000000000000000e+00 7.500000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01
5.384764976485793397e+01 4.056017641841783927e+01 3.235995675553388651e+01 2.689886444026681289e+01 2.290848650639841821e+01 1.991576414278270590e+01 1.742988559510073898e+01 1.545408410293113910e+01 1.391606671526484185e+01 1.264028015060801380e+01 1.147348180340195078e+01 1.053132435641781939e+01 9.748339946190379024e+00 8.945489400669003999e+00 8.277510022659184230e+00 7.655200302663012657e+00 7.126854137455834959e+00 6.665233928710198263e+00 4.822942965880141486e+00 3.617794438394637879e+00 2.785823163325394702e+00 2.221621272940784486e+00 1.768072117752927275e+00 1.450911140614491446e+00 1.218340607499573292e+00 1.018429355807150438e+00 8.991617986465341161e-01 7.642371566465154809e-01 6.939221041789656041e-01 5.991123846849346624e-01 4.713832737036969256e-01 4.182077539321142345e-01
